,Unnamed: 0,season,round,driver,driver_points,driver_wins,driver_standings_pos
2018,25709,2018,13,max_verstappen,105.0,1.0,6.0
2019,25710,2018,13,ricciardo,118.0,2.0,5.0
2020,25711,2018,13,hulkenberg,52.0,0.0,7.0
2021,25712,2018,13,kevin_magnussen,45.0,0.0,8.0
2022,25713,2018,13,alonso,44.0,0.0,9.0
2023,25714,2018,13,perez,30.0,0.0,10.0
2024,25715,2018,13,ocon,29.0,0.0,12.0
2025,25716,2018,13,sainz,30.0,0.0,11.0
2026,25717,2018,13,gasly,26.0,0.0,13.0
2027,25718,2018,13,grosjean,21.0,0.0,14.0
2028,25719,2018,13,leclerc,13.0,0.0,15.0
2029,25720,2018,13,vandoorne,8.0,0.0,16.0
2030,25721,2018,13,ericsson,5.0,0.0,17.0
2031,25722,2018,13,stroll,4.0,0.0,18.0
2032,25723,2018,13,brendon_hartley,2.0,0.0,19.0
2033,25724,2018,13,sirotkin,0.0,0.0,20.0
2034,25725,2018,14,hamilton,231.0,5.0,1.0
2035,25726,2018,14,vettel,214.0,5.0,2.0
2036,25727,2018,14,raikkonen,146.0,0.0,3.0
2037,25728,2018,14,bottas,144.0,0.0,4.0
2038,25729,2018,14,max_verstappen,120.0,1.0,5.0
2039,25730,2018,14,ricciardo,118.0,2.0,6.0
2040,25731,2018,14,hulkenberg,52.0,0.0,7.0
2041,25732,2018,14,kevin_magnussen,49.0,0.0,8.0
2042,25733,2018,14,perez,40.0,0.0,10.0
2043,25734,2018,14,ocon,37.0,0.0,11.0
2044,25735,2018,14,alonso,44.0,0.0,9.0
2045,25736,2018,14,sainz,30.0,0.0,12.0
2046,25737,2018,14,gasly,28.0,0.0,13.0
2047,25738,2018,14,grosjean,27.0,0.0,14.0
2048,25739,2018,14,leclerc,13.0,0.0,15.0
2049,25740,2018,14,vandoorne,8.0,0.0,16.0
2050,25741,2018,14,stroll,4.0,0.0,18.0
2051,25742,2018,14,ericsson,6.0,0.0,17.0
2052,25743,2018,14,brendon_hartley,2.0,0.0,19.0
2053,25744,2018,14,sirotkin,0.0,0.0,20.0
2054,25745,2018,15,hamilton,256.0,6.0,1.0
2055,25746,2018,15,vettel,226.0,5.0,2.0
2056,25747,2018,15,raikkonen,164.0,0.0,3.0
2057,25748,2018,15,bottas,159.0,0.0,4.0
2058,25749,2018,15,max_verstappen,130.0,1.0,5.0
2059,25750,2018,15,ricciardo,118.0,2.0,6.0
2060,25751,2018,15,hulkenberg,52.0,0.0,7.0
2061,25752,2018,15,alonso,44.0,0.0,11.0
2062,25753,2018,15,kevin_magnussen,49.0,0.0,8.0
2063,25754,2018,15,perez,46.0,0.0,9.0
2064,25755,2018,15,ocon,45.0,0.0,10.0
2065,25756,2018,15,sainz,34.0,0.0,12.0
2066,25757,2018,15,gasly,28.0,0.0,13.0
2067,25758,2018,15,grosjean,27.0,0.0,14.0
2068,25759,2018,15,leclerc,13.0,0.0,15.0
2069,25760,2018,15,vandoorne,8.0,0.0,16.0
2070,25761,2018,15,stroll,6.0,0.0,17.0
2071,25762,2018,15,ericsson,6.0,0.0,18.0
2072,25763,2018,15,brendon_hartley,2.0,0.0,19.0
2073,25764,2018,15,sirotkin,1.0,0.0,20.0
2074,25765,2018,16,hamilton,281.0,7.0,1.0
2075,25766,2018,16,vettel,241.0,5.0,2.0
2076,25767,2018,16,bottas,171.0,0.0,4.0
2077,25768,2018,16,raikkonen,174.0,0.0,3.0
2078,25769,2018,16,max_verstappen,148.0,1.0,5.0
2079,25770,2018,16,ricciardo,126.0,2.0,6.0
2080,25771,2018,16,kevin_magnussen,49.0,0.0,9.0
2081,25772,2018,16,hulkenberg,53.0,0.0,7.0
2082,25773,2018,16,alonso,50.0,0.0,8.0
2083,25774,2018,16,perez,46.0,0.0,10.0
2084,25775,2018,16,ocon,45.0,0.0,11.0
2085,25776,2018,16,sainz,38.0,0.0,12.0
2086,25777,2018,16,gasly,28.0,0.0,13.0
2087,25778,2018,16,grosjean,27.0,0.0,14.0
2088,25779,2018,16,leclerc,15.0,0.0,15.0
2089,25780,2018,16,vandoorne,8.0,0.0,16.0
2090,25781,2018,16,stroll,6.0,0.0,17.0
2091,25782,2018,16,ericsson,6.0,0.0,18.0
2092,25783,2018,16,brendon_hartley,2.0,0.0,19.0
2093,25784,2018,16,sirotkin,1.0,0.0,20.0
2094,25785,2018,17,hamilton,306.0,8.0,1.0
2095,25786,2018,17,vettel,256.0,5.0,2.0
2096,25787,2018,17,bottas,189.0,0.0,3.0
2097,25788,2018,17,raikkonen,186.0,0.0,4.0
2098,25789,2018,17,max_verstappen,158.0,1.0,5.0
2099,25790,2018,17,ricciardo,134.0,2.0,6.0
2100,25791,2018,17,perez,47.0,0.0,10.0
2101,25792,2018,17,kevin_magnussen,53.0,0.0,7.0
2102,25793,2018,17,hulkenberg,53.0,0.0,8.0
2103,25794,2018,17,alonso,50.0,0.0,9.0
2104,25795,2018,17,ocon,47.0,0.0,11.0
2105,25796,2018,17,sainz,38.0,0.0,12.0
2106,25797,2018,17,grosjean,27.0,0.0,14.0
2107,25798,2018,17,gasly,28.0,0.0,13.0
2108,25799,2018,17,leclerc,21.0,0.0,15.0
2109,25800,2018,17,vandoorne,8.0,0.0,16.0
2110,25801,2018,17,stroll,6.0,0.0,17.0
2111,25802,2018,17,ericsson,6.0,0.0,18.0
2112,25803,2018,17,brendon_hartley,2.0,0.0,19.0
2113,25804,2018,17,sirotkin,1.0,0.0,20.0
2114,25805,2018,18,hamilton,331.0,9.0,1.0
2115,25806,2018,18,vettel,264.0,5.0,2.0
2116,25807,2018,18,raikkonen,196.0,0.0,4.0
2117,25808,2018,18,bottas,207.0,0.0,3.0
2118,25809,2018,18,max_verstappen,173.0,1.0,5.0
2119,25810,2018,18,ricciardo,146.0,2.0,6.0
2120,25811,2018,18,hulkenberg,53.0,0.0,9.0
2121,25812,2018,18,perez,53.0,0.0,7.0
2122,25813,2018,18,kevin_magnussen,53.0,0.0,8.0
2123,25814,2018,18,alonso,50.0,0.0,10.0
2124,25815,2018,18,ocon,49.0,0.0,11.0
2125,25816,2018,18,sainz,39.0,0.0,12.0
2126,25817,2018,18,grosjean,31.0,0.0,13.0
2127,25818,2018,18,gasly,28.0,0.0,14.0
2128,25819,2018,18,leclerc,21.0,0.0,15.0
2129,25820,2018,18,vandoorne,8.0,0.0,16.0
2130,25821,2018,18,ericsson,6.0,0.0,18.0
2131,25822,2018,18,stroll,6.0,0.0,17.0
2132,25823,2018,18,brendon_hartley,2.0,0.0,19.0
2133,25824,2018,18,sirotkin,1.0,0.0,20.0
2134,25825,2018,19,hamilton,346.0,9.0,1.0
2135,25826,2018,19,vettel,276.0,5.0,2.0
2136,25827,2018,19,raikkonen,221.0,1.0,3.0
2137,25828,2018,19,bottas,217.0,0.0,4.0
2138,25829,2018,19,max_verstappen,191.0,1.0,5.0
2139,25830,2018,19,ricciardo,146.0,2.0,6.0
2140,25831,2018,19,hulkenberg,61.0,0.0,7.0
2141,25832,2018,19,perez,57.0,0.0,8.0
2142,25833,2018,19,kevin_magnussen,53.0,0.0,9.0
2143,25834,2018,19,alonso,50.0,0.0,10.0
2144,25835,2018,19,ocon,49.0,0.0,11.0
2145,25836,2018,19,sainz,45.0,0.0,12.0
2146,25837,2018,19,grosjean,31.0,0.0,13.0
2147,25838,2018,19,gasly,28.0,0.0,14.0
2148,25839,2018,19,leclerc,21.0,0.0,15.0
2149,25840,2018,19,vandoorne,8.0,0.0,16.0
2150,25841,2018,19,ericsson,7.0,0.0,17.0
2151,25842,2018,19,stroll,6.0,0.0,18.0
2152,25843,2018,19,brendon_hartley,4.0,0.0,19.0
2153,25844,2018,19,sirotkin,1.0,0.0,20.0
2154,25845,2018,20,hamilton,358.0,9.0,1.0
2155,25846,2018,20,vettel,294.0,5.0,2.0
2156,25847,2018,20,raikkonen,236.0,1.0,3.0
2157,25848,2018,20,bottas,227.0,0.0,4.0
2158,25849,2018,20,max_verstappen,216.0,2.0,5.0
2159,25850,2018,20,ricciardo,146.0,2.0,6.0
2160,25851,2018,20,hulkenberg,69.0,0.0,7.0
2161,25852,2018,20,perez,57.0,0.0,8.0
2162,25853,2018,20,kevin_magnussen,53.0,0.0,9.0
2163,25854,2018,20,alonso,50.0,0.0,10.0
2164,25855,2018,20,ocon,49.0,0.0,11.0
2165,25856,2018,20,sainz,45.0,0.0,12.0
2166,25857,2018,20,grosjean,31.0,0.0,13.0
2167,25858,2018,20,leclerc,27.0,0.0,15.0
2168,25859,2018,20,gasly,29.0,0.0,14.0
2169,25860,2018,20,vandoorne,12.0,0.0,16.0
2170,25861,2018,20,ericsson,9.0,0.0,17.0
2171,25862,2018,20,stroll,6.0,0.0,18.0
2172,25863,2018,20,brendon_hartley,4.0,0.0,19.0
2173,25864,2018,20,sirotkin,1.0,0.0,20.0
2174,25865,2018,21,hamilton,383.0,10.0,1.0
2175,25866,2018,21,vettel,302.0,5.0,2.0
2176,25867,2018,21,raikkonen,251.0,1.0,3.0
2177,25868,2018,21,max_verstappen,234.0,2.0,5.0
2178,25869,2018,21,bottas,237.0,0.0,4.0
2179,25870,2018,21,ricciardo,158.0,2.0,6.0
2180,25871,2018,21,hulkenberg,69.0,0.0,7.0
2181,25872,2018,21,perez,58.0,0.0,8.0
2182,25873,2018,21,kevin_magnussen,55.0,0.0,9.0
2183,25874,2018,21,sainz,45.0,0.0,12.0
2184,25875,2018,21,alonso,50.0,0.0,10.0
2185,25876,2018,21,ocon,49.0,0.0,11.0
2186,25877,2018,21,leclerc,33.0,0.0,14.0
2187,25878,2018,21,grosjean,35.0,0.0,13.0
2188,25879,2018,21,gasly,29.0,0.0,15.0
2189,25880,2018,21,vandoorne,12.0,0.0,16.0
2190,25881,2018,21,ericsson,9.0,0.0,17.0
2191,25882,2018,21,stroll,6.0,0.0,18.0
2192,25883,2018,21,brendon_hartley,4.0,0.0,19.0
2193,25884,2018,21,sirotkin,1.0,0.0,20.0
2194,25885,2019,1,bottas,0.0,0.0,0.0
2195,25886,2019,1,hamilton,0.0,0.0,0.0
2196,25887,2019,1,max_verstappen,0.0,0.0,0.0
2197,25888,2019,1,vettel,0.0,0.0,0.0
2198,25889,2019,1,leclerc,0.0,0.0,0.0
2199,25890,2019,1,kevin_magnussen,0.0,0.0,0.0
2200,25891,2019,1,hulkenberg,0.0,0.0,0.0
2201,25892,2019,1,raikkonen,0.0,0.0,0.0
2202,25893,2019,1,stroll,0.0,0.0,0.0
2203,25894,2019,1,kvyat,0.0,0.0,0.0
2204,25895,2019,1,gasly,0.0,0.0,0.0
2205,25896,2019,1,norris,0.0,0.0,0.0
2206,25897,2019,1,perez,0.0,0.0,0.0
2207,25898,2019,1,albon,0.0,0.0,0.0
2208,25899,2019,1,giovinazzi,0.0,0.0,0.0
2209,25900,2019,1,russell,0.0,0.0,0.0
2210,25901,2019,1,kubica,0.0,0.0,0.0
2211,25902,2019,1,grosjean,0.0,0.0,0.0
2212,25903,2019,1,ricciardo,0.0,0.0,0.0
2213,25904,2019,1,sainz,0.0,0.0,0.0
2214,25905,2019,2,bottas,26.0,1.0,1.0
2215,25906,2019,2,hamilton,18.0,0.0,2.0
2216,25907,2019,2,max_verstappen,15.0,0.0,3.0
2217,25908,2019,2,leclerc,10.0,0.0,5.0
2218,25909,2019,2,vettel,12.0,0.0,4.0
2219,25910,2019,2,raikkonen,4.0,0.0,8.0
2220,25911,2019,2,norris,0.0,0.0,12.0
2221,25912,2019,2,kevin_magnussen,8.0,0.0,6.0
2222,25913,2019,2,hulkenberg,6.0,0.0,7.0
2223,25914,2019,2,gasly,0.0,0.0,11.0
2224,25915,2019,2,albon,0.0,0.0,14.0
2225,25916,2019,2,stroll,2.0,0.0,9.0
2226,25917,2019,2,kvyat,1.0,0.0,10.0
2227,25918,2019,2,perez,0.0,0.0,13.0
2228,25919,2019,2,giovinazzi,0.0,0.0,15.0
2229,25920,2019,2,russell,0.0,0.0,16.0
2230,25921,2019,2,kubica,0.0,0.0,17.0
2231,25922,2019,2,ricciardo,0.0,0.0,19.0
2232,25923,2019,2,grosjean,0.0,0.0,18.0
2233,25924,2019,2,sainz,0.0,0.0,20.0
2234,25925,2019,3,hamilton,43.0,1.0,2.0
2235,25926,2019,3,bottas,44.0,1.0,1.0
2236,25927,2019,3,max_verstappen,27.0,0.0,3.0
2237,25928,2019,3,vettel,22.0,0.0,5.0
2238,25929,2019,3,leclerc,26.0,0.0,4.0
2239,25930,2019,3,gasly,4.0,0.0,10.0
2240,25931,2019,3,raikkonen,10.0,0.0,6.0
2241,25932,2019,3,norris,8.0,0.0,7.0
2242,25933,2019,3,kevin_magnussen,8.0,0.0,8.0
2243,25934,2019,3,hulkenberg,6.0,0.0,9.0
2244,25935,2019,3,ricciardo,0.0,0.0,18.0
2245,25936,2019,3,perez,1.0,0.0,14.0
2246,25937,2019,3,albon,2.0,0.0,11.0
2247,25938,2019,3,stroll,2.0,0.0,12.0
2248,25939,2019,3,kvyat,1.0,0.0,13.0
2249,25940,2019,3,giovinazzi,0.0,0.0,15.0
2250,25941,2019,3,grosjean,0.0,0.0,19.0
2251,25942,2019,3,sainz,0.0,0.0,20.0
2252,25943,2019,3,russell,0.0,0.0,16.0
2253,25944,2019,3,kubica,0.0,0.0,17.0
2254,25945,2019,4,bottas,62.0,1.0,2.0
2255,25946,2019,4,hamilton,68.0,2.0,1.0
2256,25947,2019,4,vettel,37.0,0.0,4.0
2257,25948,2019,4,max_verstappen,39.0,0.0,3.0
2258,25949,2019,4,leclerc,36.0,0.0,5.0
2259,25950,2019,4,perez,5.0,0.0,12.0
2260,25951,2019,4,gasly,13.0,0.0,6.0
2261,25952,2019,4,raikkonen,12.0,0.0,7.0
2262,25953,2019,4,norris,8.0,0.0,8.0
2263,25954,2019,4,kevin_magnussen,8.0,0.0,9.0
2264,25955,2019,4,hulkenberg,6.0,0.0,10.0
2265,25956,2019,4,sainz,0.0,0.0,18.0
2266,25957,2019,4,ricciardo,6.0,0.0,11.0
2267,25958,2019,4,stroll,2.0,0.0,14.0
2268,25959,2019,4,albon,3.0,0.0,13.0
2269,25960,2019,4,kvyat,1.0,0.0,15.0
2270,25961,2019,4,giovinazzi,0.0,0.0,16.0
2271,25962,2019,4,grosjean,0.0,0.0,17.0
2272,25963,2019,4,russell,0.0,0.0,19.0
2273,25964,2019,4,kubica,0.0,0.0,20.0
2274,25965,2019,5,hamilton,86.0,2.0,2.0
2275,25966,2019,5,bottas,87.0,2.0,1.0
2276,25967,2019,5,max_verstappen,51.0,0.0,4.0
2277,25968,2019,5,vettel,52.0,0.0,3.0
2278,25969,2019,5,leclerc,47.0,0.0,5.0
2279,25970,2019,5,gasly,13.0,0.0,7.0
2280,25971,2019,5,kevin_magnussen,8.0,0.0,10.0
2281,25972,2019,5,perez,13.0,0.0,6.0
2282,25973,2019,5,raikkonen,13.0,0.0,8.0
2283,25974,2019,5,norris,12.0,0.0,9.0
2284,25975,2019,5,sainz,6.0,0.0,12.0
2285,25976,2019,5,ricciardo,6.0,0.0,13.0
2286,25977,2019,5,hulkenberg,6.0,0.0,11.0
2287,25978,2019,5,stroll,4.0,0.0,14.0
2288,25979,2019,5,albon,3.0,0.0,15.0
2289,25980,2019,5,kvyat,1.0,0.0,16.0
2290,25981,2019,5,grosjean,0.0,0.0,18.0
2291,25982,2019,5,giovinazzi,0.0,0.0,17.0
2292,25983,2019,5,russell,0.0,0.0,19.0
2293,25984,2019,5,kubica,0.0,0.0,20.0
2294,25985,2019,6,hamilton,112.0,3.0,1.0
2295,25986,2019,6,bottas,105.0,2.0,2.0
2296,25987,2019,6,vettel,64.0,0.0,4.0
2297,25988,2019,6,max_verstappen,66.0,0.0,3.0
2298,25989,2019,6,leclerc,57.0,0.0,5.0
2299,25990,2019,6,gasly,21.0,0.0,6.0
2300,25991,2019,6,sainz,10.0,0.0,11.0
2301,25992,2019,6,kevin_magnussen,14.0,0.0,7.0
2302,25993,2019,6,perez,13.0,0.0,8.0
2303,25994,2019,6,raikkonen,13.0,0.0,9.0
2304,25995,2019,6,norris,12.0,0.0,10.0
2305,25996,2019,6,kvyat,3.0,0.0,16.0
2306,25997,2019,6,ricciardo,6.0,0.0,12.0
2307,25998,2019,6,albon,3.0,0.0,15.0
2308,25999,2019,6,hulkenberg,6.0,0.0,13.0
2309,26000,2019,6,stroll,4.0,0.0,14.0
2310,26001,2019,6,grosjean,1.0,0.0,17.0
2311,26002,2019,6,giovinazzi,0.0,0.0,18.0
2312,26003,2019,6,russell,0.0,0.0,19.0
2313,26004,2019,6,kubica,0.0,0.0,20.0
2314,26005,2019,7,hamilton,137.0,4.0,1.0
2315,26006,2019,7,bottas,120.0,2.0,2.0
2316,26007,2019,7,vettel,82.0,0.0,3.0
2317,26008,2019,7,max_verstappen,78.0,0.0,4.0
2318,26009,2019,7,leclerc,57.0,0.0,5.0
2319,26010,2019,7,gasly,32.0,0.0,6.0
2320,26011,2019,7,sainz,18.0,0.0,7.0
2321,26012,2019,7,ricciardo,8.0,0.0,13.0
2322,26013,2019,7,kevin_magnussen,14.0,0.0,8.0
2323,26014,2019,7,perez,13.0,0.0,9.0
2324,26015,2019,7,raikkonen,13.0,0.0,10.0
2325,26016,2019,7,norris,12.0,0.0,11.0
2326,26017,2019,7,hulkenberg,6.0,0.0,15.0
2327,26018,2019,7,kvyat,9.0,0.0,12.0
2328,26019,2019,7,albon,7.0,0.0,14.0
2329,26020,2019,7,stroll,4.0,0.0,16.0
2330,26021,2019,7,grosjean,2.0,0.0,17.0
2331,26022,2019,7,giovinazzi,0.0,0.0,18.0
2332,26023,2019,7,russell,0.0,0.0,19.0
2333,26024,2019,7,kubica,0.0,0.0,20.0
2334,26025,2019,8,hamilton,162.0,5.0,1.0
2335,26026,2019,8,bottas,133.0,2.0,2.0
2336,26027,2019,8,vettel,100.0,0.0,3.0
2337,26028,2019,8,max_verstappen,88.0,0.0,4.0
2338,26029,2019,8,leclerc,72.0,0.0,5.0
2339,26030,2019,8,gasly,36.0,0.0,6.0
2340,26031,2019,8,sainz,18.0,0.0,7.0
2341,26032,2019,8,raikkonen,13.0,0.0,11.0
2342,26033,2019,8,ricciardo,16.0,0.0,8.0
2343,26034,2019,8,hulkenberg,12.0,0.0,13.0
2344,26035,2019,8,kevin_magnussen,14.0,0.0,9.0
2345,26036,2019,8,norris,12.0,0.0,12.0
2346,26037,2019,8,perez,13.0,0.0,10.0
2347,26038,2019,8,kvyat,10.0,0.0,14.0
2348,26039,2019,8,albon,7.0,0.0,15.0
2349,26040,2019,8,stroll,6.0,0.0,16.0
2350,26041,2019,8,grosjean,2.0,0.0,17.0
2351,26042,2019,8,giovinazzi,0.0,0.0,18.0
2352,26043,2019,8,russell,0.0,0.0,19.0
2353,26044,2019,8,kubica,0.0,0.0,20.0
2354,26045,2019,9,hamilton,187.0,6.0,1.0
2355,26046,2019,9,bottas,151.0,2.0,2.0
2356,26047,2019,9,max_verstappen,100.0,0.0,4.0
2357,26048,2019,9,vettel,111.0,0.0,3.0
2358,26049,2019,9,leclerc,87.0,0.0,5.0
2359,26050,2019,9,gasly,37.0,0.0,6.0
2360,26051,2019,9,sainz,26.0,0.0,7.0
2361,26052,2019,9,norris,14.0,0.0,12.0
2362,26053,2019,9,raikkonen,19.0,0.0,8.0
2363,26054,2019,9,ricciardo,16.0,0.0,9.0
2364,26055,2019,9,hulkenberg,16.0,0.0,10.0
2365,26056,2019,9,kevin_magnussen,14.0,0.0,11.0
2366,26057,2019,9,perez,13.0,0.0,13.0
2367,26058,2019,9,kvyat,10.0,0.0,14.0
2368,26059,2019,9,albon,7.0,0.0,15.0
2369,26060,2019,9,stroll,6.0,0.0,16.0
2370,26061,2019,9,grosjean,2.0,0.0,17.0
2371,26062,2019,9,giovinazzi,0.0,0.0,18.0
2372,26063,2019,9,russell,0.0,0.0,19.0
2373,26064,2019,9,kubica,0.0,0.0,20.0
2374,26065,2019,10,hamilton,197.0,6.0,1.0
2375,26066,2019,10,bottas,166.0,2.0,2.0
2376,26067,2019,10,max_verstappen,126.0,1.0,3.0
2377,26068,2019,10,vettel,123.0,0.0,4.0
2378,26069,2019,10,leclerc,105.0,0.0,5.0
2379,26070,2019,10,gasly,43.0,0.0,6.0
2380,26071,2019,10,sainz,30.0,0.0,7.0
2381,26072,2019,10,raikkonen,21.0,0.0,9.0
2382,26073,2019,10,norris,22.0,0.0,8.0
2383,26074,2019,10,ricciardo,16.0,0.0,10.0
2384,26075,2019,10,hulkenberg,16.0,0.0,11.0
2385,26076,2019,10,kevin_magnussen,14.0,0.0,12.0
2386,26077,2019,10,perez,13.0,0.0,13.0
2387,26078,2019,10,kvyat,10.0,0.0,14.0
2388,26079,2019,10,albon,7.0,0.0,15.0
2389,26080,2019,10,stroll,6.0,0.0,16.0
2390,26081,2019,10,grosjean,2.0,0.0,17.0
2391,26082,2019,10,giovinazzi,1.0,0.0,18.0
2392,26083,2019,10,russell,0.0,0.0,19.0
2393,26084,2019,10,kubica,0.0,0.0,20.0
2394,26085,2019,11,hamilton,223.0,7.0,1.0
2395,26086,2019,11,bottas,184.0,2.0,2.0
2396,26087,2019,11,max_verstappen,136.0,1.0,3.0
2397,26088,2019,11,vettel,123.0,0.0,4.0
2398,26089,2019,11,leclerc,120.0,0.0,5.0
2399,26090,2019,11,gasly,55.0,0.0,6.0
2400,26091,2019,11,sainz,38.0,0.0,7.0
2401,26092,2019,11,kvyat,12.0,0.0,14.0
2402,26093,2019,11,raikkonen,25.0,0.0,8.0
2403,26094,2019,11,norris,22.0,0.0,9.0
2404,26095,2019,11,ricciardo,22.0,0.0,10.0
2405,26096,2019,11,stroll,6.0,0.0,16.0
2406,26097,2019,11,kevin_magnussen,14.0,0.0,12.0
2407,26098,2019,11,hulkenberg,17.0,0.0,11.0
2408,26099,2019,11,albon,7.0,0.0,15.0
2409,26100,2019,11,perez,13.0,0.0,13.0
2410,26101,2019,11,grosjean,2.0,0.0,17.0
2411,26102,2019,11,giovinazzi,1.0,0.0,18.0
2412,26103,2019,11,kubica,0.0,0.0,20.0
2413,26104,2019,11,russell,0.0,0.0,19.0
2414,26105,2019,12,hamilton,225.0,7.0,1.0
2415,26106,2019,12,bottas,184.0,2.0,2.0
2416,26107,2019,12,max_verstappen,162.0,2.0,3.0
2417,26108,2019,12,vettel,141.0,0.0,4.0
2418,26109,2019,12,leclerc,120.0,0.0,5.0
2419,26110,2019,12,gasly,55.0,0.0,6.0
2420,26111,2019,12,sainz,48.0,0.0,7.0
2421,26112,2019,12,raikkonen,25.0,0.0,9.0
2422,26113,2019,12,kvyat,27.0,0.0,8.0
2423,26114,2019,12,norris,22.0,0.0,10.0
2424,26115,2019,12,ricciardo,22.0,0.0,11.0
2425,26116,2019,12,stroll,18.0,0.0,12.0
2426,26117,2019,12,kevin_magnussen,18.0,0.0,13.0
2427,26118,2019,12,hulkenberg,17.0,0.0,14.0
2428,26119,2019,12,albon,15.0,0.0,15.0
2429,26120,2019,12,perez,13.0,0.0,16.0
2430,26121,2019,12,grosjean,8.0,0.0,17.0
2431,26122,2019,12,giovinazzi,1.0,0.0,18.0
2432,26123,2019,12,kubica,1.0,0.0,19.0
2433,26124,2019,12,russell,0.0,0.0,20.0
2434,26125,2019,13,hamilton,250.0,8.0,1.0
2435,26126,2019,13,bottas,188.0,2.0,2.0
2436,26127,2019,13,max_verstappen,181.0,2.0,3.0
2437,26128,2019,13,vettel,156.0,0.0,4.0
2438,26129,2019,13,leclerc,132.0,0.0,5.0
2439,26130,2019,13,gasly,63.0,0.0,6.0
2440,26131,2019,13,sainz,58.0,0.0,7.0
2441,26132,2019,13,kvyat,27.0,0.0,9.0
2442,26133,2019,13,raikkonen,31.0,0.0,8.0
2443,26134,2019,13,albon,16.0,0.0,15.0
2444,26135,2019,13,norris,24.0,0.0,10.0
2445,26136,2019,13,ricciardo,22.0,0.0,11.0
2446,26137,2019,13,perez,13.0,0.0,16.0
2447,26138,2019,13,hulkenberg,17.0,0.0,14.0
2448,26139,2019,13,stroll,18.0,0.0,12.0
2449,26140,2019,13,kevin_magnussen,18.0,0.0,13.0
2450,26141,2019,13,grosjean,8.0,0.0,17.0
2451,26142,2019,13,giovinazzi,1.0,0.0,18.0
2452,26143,2019,13,kubica,1.0,0.0,19.0
2453,26144,2019,13,russell,0.0,0.0,20.0
2454,26145,2019,14,hamilton,268.0,8.0,1.0
2455,26146,2019,14,bottas,203.0,2.0,2.0
2456,26147,2019,14,max_verstappen,181.0,2.0,3.0
2457,26148,2019,14,leclerc,157.0,1.0,5.0
2458,26149,2019,14,vettel,169.0,0.0,4.0
2459,26150,2019,14,gasly,65.0,0.0,6.0
2460,26151,2019,14,sainz,58.0,0.0,7.0
2461,26152,2019,14,ricciardo,22.0,0.0,12.0
2462,26153,2019,14,albon,26.0,0.0,10.0
2463,26154,2019,14,kvyat,33.0,0.0,8.0
2464,26155,2019,14,hulkenberg,21.0,0.0,14.0
2465,26156,2019,14,raikkonen,31.0,0.0,9.0
2466,26157,2019,14,perez,21.0,0.0,13.0
2467,26158,2019,14,norris,24.0,0.0,11.0
2468,26159,2019,14,stroll,19.0,0.0,15.0
2469,26160,2019,14,kevin_magnussen,18.0,0.0,16.0
2470,26161,2019,14,grosjean,8.0,0.0,17.0
2471,26162,2019,14,giovinazzi,1.0,0.0,18.0
2472,26163,2019,14,kubica,1.0,0.0,19.0
2473,26164,2019,14,russell,0.0,0.0,20.0
2474,26165,2019,15,hamilton,284.0,8.0,1.0
2475,26166,2019,15,bottas,221.0,2.0,2.0
2476,26167,2019,15,leclerc,182.0,2.0,4.0
2477,26168,2019,15,max_verstappen,185.0,2.0,3.0
2478,26169,2019,15,vettel,169.0,0.0,5.0
2479,26170,2019,15,gasly,65.0,0.0,6.0
2480,26171,2019,15,sainz,58.0,0.0,7.0
2481,26172,2019,15,albon,34.0,0.0,9.0
2482,26173,2019,15,ricciardo,34.0,0.0,8.0
2483,26174,2019,15,kvyat,33.0,0.0,10.0
2484,26175,2019,15,hulkenberg,31.0,0.0,11.0
2485,26176,2019,15,norris,25.0,0.0,14.0
2486,26177,2019,15,raikkonen,31.0,0.0,12.0
2487,26178,2019,15,perez,27.0,0.0,13.0
2488,26179,2019,15,stroll,19.0,0.0,15.0
2489,26180,2019,15,kevin_magnussen,18.0,0.0,16.0
2490,26181,2019,15,grosjean,8.0,0.0,17.0
2491,26182,2019,15,giovinazzi,3.0,0.0,18.0
2492,26183,2019,15,kubica,1.0,0.0,19.0
2493,26184,2019,15,russell,0.0,0.0,20.0
2494,26185,2019,16,hamilton,296.0,8.0,1.0
2495,26186,2019,16,bottas,231.0,2.0,2.0
2496,26187,2019,16,leclerc,200.0,2.0,3.0
2497,26188,2019,16,max_verstappen,200.0,2.0,4.0
2498,26189,2019,16,vettel,194.0,1.0,5.0
2499,26190,2019,16,gasly,69.0,0.0,6.0
2500,26191,2019,16,sainz,58.0,0.0,7.0
2501,26192,2019,16,albon,42.0,0.0,8.0
2502,26193,2019,16,norris,31.0,0.0,12.0
2503,26194,2019,16,ricciardo,34.0,0.0,9.0
2504,26195,2019,16,hulkenberg,33.0,0.0,11.0
2505,26196,2019,16,kvyat,33.0,0.0,10.0
2506,26197,2019,16,perez,27.0,0.0,14.0
2507,26198,2019,16,raikkonen,31.0,0.0,13.0
2508,26199,2019,16,kevin_magnussen,18.0,0.0,16.0
2509,26200,2019,16,stroll,19.0,0.0,15.0
2510,26201,2019,16,grosjean,8.0,0.0,17.0
2511,26202,2019,16,giovinazzi,4.0,0.0,18.0
2512,26203,2019,16,kubica,1.0,0.0,19.0
2513,26204,2019,16,russell,0.0,0.0,20.0
2514,26205,2019,17,hamilton,322.0,9.0,1.0
